created_at_fuzzy,state_likely_tweeted_from,text,source,display_text_width,lang,favorite_count,retweet_count,is_quote,followers_count,friends_count,listed_count,statuses_count,favourites_count
2020-12-14T01:26:21Z,Oregon,@RosemaryDEM @realDonaldTrump Why don’t you ask Joe Biden?,Twitter for iPhone,28,en,4,0,False,9,74,0,1026,864
2021-04-22T18:41:25Z,Texas,@sassycoog That is all because of Biden.  He announced that he may double the capital gains tax and everything tanked!  🤬,Twitter for iPhone,110,en,5,0,False,389,387,1,1402,10025
2020-12-30T10:10:01Z,Mississippi,@HawleyMO The only voter fraud in PA was votes for Trump. This is ridiculous. @JohnFetterman has already addressed this issue. Enough already. Trump lost. Move on.,Twitter for Android,153,en,1,0,False,249,2232,0,4599,49698
2020-08-25T03:40:00Z,Oklahoma,"@coachyusef @bomani_jones All those multi billionaire's behind the USFL but Mr. Trump ""ruined the league""? You're on that ""purple Haze"" this morning aren't you😁",Twitter Web App,134,en,1,1,False,92,99,0,3115,2125
2021-01-04T02:46:45Z,Florida,"In response to Trumps' demand that Raffensburger find 11K+ more votes for Trump, or else, I would suggest that he shit in one hand and 'want' in the other and observe which hand fills up the quickest. BTW, why such a specific number?  Any thoughts?",Twitter Web App,248,en,0,0,False,7,33,1,2429,585
2021-04-28T23:33:42Z,Georgia,@4a_of Of course; he has been exposed. He put trump above his obligations to this country.,Twitter for Android,83,en,1,0,False,2382,2332,3,74974,193818
2020-10-14T16:56:15Z,Alabama,@Breaking911 Trump IS the swamp lol,Twitter Web App,22,en,14,0,False,64,140,1,1454,493
2020-08-22T23:03:43Z,Ohio,This is what Trump wants for the US https://t.co/RW0sSIqWT2,Twitter for iPhone,35,en,1,0,True,1080,1392,8,9321,4789
2021-01-06T19:21:17Z,North Carolina,FUCK DONALD TRUMP. he is a TRAITOR. https://t.co/kTXZR9RsNm,Twitter for iPhone,35,en,0,0,True,285,752,1,8866,121590
2020-09-06T11:09:20Z,Arkansas,"@limixn321 @GeorgeTakei How many more fake accts gonna chime in with these vanilla ass ""Trump bad"" takes?",Twitter for Android,81,en,3,0,False,3687,4070,10,35346,220442
2020-11-05T04:22:04Z,Missouri,Biden won Wisconsin! Now he just needs to win Michigan and Nevada!,Twitter for Android,66,en,0,0,False,1245,1617,16,17617,201279
2021-02-06T11:36:18Z,California,"@NikkiHaley @standamericanow Based on President Biden’s approval ratings most Americans agree with what he’s doing, Nikki. Meanwhile what are you and your party doing for Americans?",Twitter Web App,152,en,0,0,False,184,203,0,22934,15869
2021-03-15T02:54:32Z,Tennessee,@CamiLee13 @VoteJoe1 @pleasure74 @WifeySpice90 @SuckIt_Trump @alxellt0308 @DebJarvis4 @KevinSixx13 @Peatches66 @marisac721 @Momof2in1year @KlitzingChris @Limmered @terribletara2 @CunningSq16 @FUBARPATTY @AndBrazen @_monzon322 @Cmm09672 @ChrisToTheW So basically already seasoned and just ready for the finishing touch. Ok you all have me sold!,Twitter for iPhone,94,en,4,0,False,3386,3872,2,12856,59287
2020-08-28T02:15:00Z,Illinois,"@Redistrict What am I missing here, Biden doesn’t need Arizona with NE-02? Or you mean one or the other?",Twitter for iPhone,92,en,1,0,False,123363,1999,2108,62566,23246
2020-10-16T21:26:06Z,North Carolina,"@marklevinshow Everyone in this country please realize that Biden is a crook bought buy China. He blackmailed Ukraine and arranged his son to sit on the board of an energy company paying him 80000/month and received half those funds from his son...Biden is crooked folks, no doubt....",Twitter for Android,269,en,0,0,False,15,48,0,790,595
2020-08-09T20:34:41Z,Alabama,I think Biden needs a nap. https://t.co/fq6sppu7Hg,Twitter for iPad,26,en,0,0,True,251,1587,0,18338,28154
2021-01-05T11:22:42Z,Missouri,@NBCNews If it is difficult  to prosecute then why have the law or are they the afraid  of Trump,Twitter for Android,87,en,1,0,False,14,42,0,1067,1627
2020-12-23T21:01:15Z,Texas,"@LindseyGrahamSC @realDonaldTrump Unlike your husband trump, congress listens to the people and that’s not what we the people want.",Twitter for iPhone,97,en,0,0,False,218,385,4,10157,3139
2020-11-06T23:53:04Z,Texas,"@StephenAtHome I think the universe is making the vote count take so long so that Trump's death is as slow and painful as possible. We can take solace in that, at least.",Twitter Web App,154,en,0,0,False,2,40,0,127,214
2021-01-19T10:00:42Z,North Carolina,https://t.co/6iWnXnlSpH,Twitter Web App,23,und,0,0,False,11304,11209,37,145073,9
2020-10-23T14:00:11Z,Illinois,Trump for president Biden isn’t strong enough in the mind to be president,Twitter Web App,73,en,0,0,False,91,1299,0,488,505
2021-01-09T03:53:23Z,Georgia,@SpeakerPelosi please quit wasting taxpayer money own your vandetta and witch hunt of Trump. Hes out in less than two weeks.,Twitter for iPhone,124,en,0,0,False,0,7,0,17,0
2021-03-06T22:54:44Z,Alabama,@fake_biden @RameshP56863231 How many hung up on you!,Twitter for Android,24,en,7,1,False,1531,2150,2,1788,454
2020-08-28T02:52:19Z,Kentucky,"@KChick57 @JoeBiden I'm voting for Biden. 
You must have commented on a super old post.",Twitter for Android,67,en,1,0,False,8,106,0,189,513
2020-11-27T16:06:35Z,Texas,"Haven't been on Twitter for about a week....but @realDonaldTrump wanted to bomb #Iran because he's really that angry that he didn't make a second term! He wants to have a lot more #Americans DEAD because some  of us didn't vote for him! He's really PSYCHO!
https://t.co/roFdr3rrzI",Twitter Web App,280,en,0,0,False,531,242,67,3271,1249
2020-11-25T20:53:22Z,Minnesota,"We're in a fight, and the weak are giving up (@willchamberlain) and accepting #Biden. This is a fight. You don't give up in sports, you don't give up in the military; you fight with your teammates and brothers in arms. 

Stay strong...Bluto says it best!

https://t.co/p30XakeMl9",Twitter Web App,279,en,2,0,False,13866,11913,164,99315,328
2020-11-22T13:28:32Z,California,@mpgahm @ForTheGood @CodeMonkeyZ @JenaGriswold 2018. Donald Trump! How deep is this going?!!?!!??!,Twitter for iPhone,51,en,0,0,False,19,22,0,1695,914
2020-08-28T22:46:58Z,Florida,@realDonaldTrump https://t.co/bZdIFPaXVw,Twitter for Android,23,und,0,0,False,465,1334,0,15188,1937
2020-11-26T05:17:05Z,Florida,"Trump announces pardon of former National Security Adviser Michael Flynn

https://t.co/cT9Q3HWmBW",Twitter for iPhone,97,en,0,0,False,944,1344,42,88888,1983
2020-08-19T17:12:09Z,Ohio,Jill Biden's ex-husband accuses her of affair with Joe Biden in 1970s https://t.co/74vsf64cVt #FoxNews,Twitter Web App,102,en,0,0,False,29,86,1,4797,2884
2020-10-29T17:54:40Z,Tennessee,THE POLLS ARE SCEWED SINCE THE MSM IS LIBERAL DEMOCRATS AND THEY VOTE FOR BIDEN. DO NOT TRUST THE POLLS OR MSM https://t.co/NfFzIVOHr9,Twitter Web App,110,en,0,0,True,201,2271,0,11803,3940
2020-11-28T02:33:04Z,Texas,@kassiemorlet She’s a Taurus.. trump doesn’t even like her.,Twitter for iPhone,45,en,0,0,False,1341,673,1,32511,61466
2020-09-14T03:23:38Z,Pennsylvania,"@RobertLHines1 @pattonoswalt 1. You can’t prove Trump is racist
2. You claim whites are incapable of certain observations due to their skin color
3. Based on (2), you are racist",Twitter for iPhone,148,en,0,0,False,66,153,3,3340,3674
2020-12-22T13:22:42Z,North Carolina,@FPWellman A Trump tool!,Twitter for iPhone,13,en,0,0,False,39,174,0,3614,3380
2021-03-23T12:59:36Z,Virginia,Biden first president in decades to have first-pick Cabinet secretaries confirmed https://t.co/d3n2H8QYJw,Twitter for iPhone,105,en,0,0,False,1598,957,87,184424,16687
2020-11-17T16:00:39Z,Florida,Daqui a pouco o Trump avisa pra galera injetar listerine na veia. https://t.co/ExkicjL45w,Twitter for iPhone,65,pt,0,0,True,111,100,0,1238,1039
2020-12-05T20:22:19Z,Kansas,"@DrakeDragoon3 LOL he can buy anything he wants if he has the money. 

YES, I would still trust the system. Know why? Because there are rules and laws on inspections of these systems. 

Trump would get in MORE trouble by somehow casino rigging the machines, LOL.",Twitter Web App,247,en,0,0,False,2220,3125,26,19658,88896
2020-10-27T03:04:46Z,Oregon,Jared kushner said black people are stuck in poverty because they “don’t want to be successful bad enough” could you IMAGINE voting for Trump and his racist enablers🤔,Twitter for iPhone,166,en,3,0,False,18,165,0,931,2693
2020-12-30T23:32:21Z,Oregon,@MaddowBlog This is Trump's America. DeSantis is also to blame for over scheduling. This is what happens when there is no leadership in the Oval Office.  21 days...,Twitter Web App,152,en,2,0,False,30,39,0,14655,13247
2020-11-13T01:18:59Z,California,You've got to be absolutely f****** kidding me. Republican Senator Roy Blunt Thinks Trump 'May Not Have Been Defeated At All' By Biden in Election https://t.co/tpglonUV5P,Twitter for Android,170,en,0,0,False,7023,7477,5,23287,9263
2020-10-22T23:53:09Z,South Carolina,Deadass y’all literally only support trump because he doesn’t like the same people y’all do &amp; y’all CHRISTIANS are going straight to hell for not loving your neighbors like u should,Twitter for iPhone,185,en,0,0,False,162,230,0,7689,5337
2020-11-22T19:02:03Z,Illinois,"@StauroliteIce @ProfessorChendo @realDonaldTrump @Lovewins7777777 I judge Trump and Biden not bywhat anyone says on any news channel, but by the words coming out of their mouths and their actions. By their fruits ye shall know them. In Trump I see bad fruit: envy, gluttony, greed or avarice, lust, pride, sloth, and wrath = the #SevenDeadlySins",Twitter for iPhone,279,en,0,0,False,119,114,0,6243,30851
2020-09-23T04:06:28Z,Missouri,"@kylegriffin1 Kyle, are these allegations against Hunter Biden a lie?  Because otherwise this requires DOJ, and we need to hear from Dad.",Twitter for iPhone,123,en,1,0,False,59,130,1,5276,8267
2020-08-01T19:41:15Z,Pennsylvania,@Franklin_Graham Your father is ashamed of the way you’ve sold yourself to Trump.,Twitter for iPhone,64,en,0,0,False,2431,2962,5,4915,17166
2020-10-21T17:02:32Z,New Mexico,"@zombie_patriot @fabflutist2716 @DailyLobo Question 1: sources????
Question 2: you just gonna hop over the trump pedophilia case?
Question 3: you gonna ignore trump’s team being caught colluding with Russia to rig an election???
Question 4: you gonna ignore that the president has been impeached???",Twitter for iPhone,255,en,0,0,False,94,229,0,360,44313
2020-12-21T17:56:39Z,Ohio,A good example of how Obama’s popularity has remained in tact despite him objectively having set the table for Trump is that people actually believe this: https://t.co/W4D56KFAxZ,Twitter for iPhone,154,en,46,0,True,3714,904,17,62687,149942
2020-10-20T12:09:43Z,Oklahoma,Love it when trump has to eat his words!  No has forgotten that statement! https://t.co/zbi7U3znke,Twitter for iPhone,74,en,0,0,True,49,510,2,1841,766
2020-09-21T20:27:35Z,Ohio,@Teh_Red My optimistic gut feeling is 54-44% Biden.,Twitter Web App,42,en,1,0,False,101,471,0,10526,2544
2021-01-11T23:20:29Z,Nevada,For my millions of followers- I have decided to cancel my account due to the in-equality of the management implementation &amp; of course removing Trump,Twitter for iPhone,152,en,0,0,False,4,39,0,10,3
2020-12-24T02:45:37Z,Florida,"@marcorubio Rick Scott’s phone : (202) 224-5274
Little Marco Rubio (407) 254-2573
Call these asses even if voice mail. You can also find on internet and get a canned reply. But it should be on the record support of President Trump and veto of that bull crap COVID relief Bill.",Twitter for iPad,276,en,0,0,False,1700,2671,2,10671,18949
2020-10-31T01:31:35Z,Indiana,Five Great Things Biden Has Already Done and many more to come  https://t.co/5r78IO3mZj,Twitter for iPhone,87,en,0,0,False,40,43,0,171,96
2020-11-27T22:08:27Z,Arizona,@YahyaJohn @w_terrence Biden gave a eulogy to a KKK member and called him a good guy.....smfh Biden who put black people and jail 94 crime bill but were the white nationalist... you're a joke like the rest of the brainwashed POC,Twitter Web App,205,en,2,0,False,166,184,0,6511,3919
2020-11-13T17:58:59Z,Texas,RIP Fish Delight https://t.co/kSLgPJbFPW https://t.co/7UYlgHcWGd,TweetDeck,40,en,2,0,True,1555,2281,37,17803,13913
2020-09-15T15:16:59Z,California,"Biden is winning all 50 states.
https://t.co/9SSbnLJ7a5",Twitter Web App,55,en,26,3,True,4500,3353,34,7862,38138
2021-03-27T02:22:24Z,Tennessee,Biden nodigt 40 wereldleiders uit voor virtuele klimaattop https://t.co/w83KppQjde,Echobox,82,nl,1,2,False,113943,114,2130,142517,227
2020-08-18T06:52:20Z,Virginia,"@LindseyGrahamSC You can stop kissing orange butt because we already know about ""Lady G"". If you are going to lose as a result of supporting trump might as well take trump down with you by telling the truth about him.",Twitter Web App,200,en,0,0,False,1068,3763,9,20959,84911
2021-02-27T01:08:47Z,Missouri,"@BSarver35 And I feel like I should clarify that I’m critical of both these things, and a lot else re: Biden. I’m also unhappy with how he’s handling immigration. But pretending he’s the same or worse as Trump would’ve been is ludicrous.",Twitter for iPhone,226,en,1,0,False,244,220,3,5938,14973
2020-10-24T10:31:48Z,Tennessee,@CNBC They believe they can return to enriching themselves and lining their pockets just like Biden,Twitter for Android,93,en,0,0,False,35,238,2,1923,1700
2020-10-22T10:05:50Z,Maine,Newly released reports show White House saw Covid crisis worsening as Trump downplayed https://t.co/yWFAKkGiNv via @msnbc,Twitter Web App,121,en,5,2,False,11108,12058,7,25295,34047
2021-03-07T11:20:43Z,New York,"@faith_genX Will we see a bunch of Qpublblicans standing around a barrel burning their Biden Checks?  

Or will they cash it as fast as they can so they can buy a roast beast?",Twitter Web App,163,en,0,0,False,122,400,0,7986,6361
2020-09-23T19:46:20Z,Texas,"Between condemning critical race theory, exposing the ""press"" as treasonous snakes, and saving babies, Trump has been the best President of my lifetime. That includes Reagan. 

https://t.co/YxbNLxONDm
https://t.co/ml5wy1Agx4",Hootsuite Inc.,224,en,15,6,True,13248,8457,71,43053,21353
2021-04-10T04:19:16Z,California,"Biden’s new Supreme Court commission is a win for the Federalist Society https://t.co/Ck8OucP1Ba via @voxdotcom
Well if conservatives love it you know it is another fk job.",Twitter for iPad,172,en,0,0,False,51,245,0,4806,3790
2020-10-03T20:38:42Z,Florida,Saw Trump’s anti-Biden police commercial. All white racist cops; one specifically says “these people” would commit more crimes because Biden encouraged them. It’s pretty obvious he means Black people! Racist pigs like him is the reason they need to protest in the first place!,Twitter for iPhone,276,en,0,0,False,5,28,0,2084,63
2021-04-06T19:26:24Z,Alaska,@clcbeing @brlowder69 Only Trump? Pffft.,Twitter for Android,18,en,1,0,False,76,270,0,4348,11882
2020-12-02T04:20:20Z,Indiana,"Morgan Stanley, Amazon, Citigroup and Ford are among more than 40 companies that support a U.S. return to the Paris climate accord, they said in a letter to Congress https://t.co/rvVy7tXzvD",Twitter for iPhone,189,en,5,1,False,1213,2582,32,4109,2136
2021-01-21T16:35:49Z,Nebraska,Morning virus update: Biden revives US support of WHO; president to require mask-wearing during travel; will release full plan today. Get today's latest on the virus. https://t.co/7Kxe3WWshF,BLOX CMS,190,en,0,0,False,11255,1931,291,40643,256
2021-02-23T06:51:44Z,Arkansas,"@JTM73220090 @fishyface22 @charliekirk11 Ah, so investigations did take place but now they just don’t count? At some point you have to ask yourself how any of that makes sense. Why would some of Trump’s closest allies, who wanted him to remain in office, just lie and say there’s no evidence if there is in fact evidence?",Twitter for iPhone,280,en,0,0,False,100,765,0,769,3499
2021-01-03T18:20:28Z,West Virginia,@reedgalen @alysonsilverma1 @tedcruz Pussy. Scared of Trump. Perfect GOP leader.,Twitter for iPhone,43,en,0,0,False,290,881,0,5640,4463
2021-03-17T10:15:13Z,Wisconsin,"@RHubert19 @RepSnodgrass 1. 1. “If you look at his wife, she was standing there. She had nothing to say. She probably, maybe she wasn’t allowed to have anything to say. You tell me,” Trump said in response to Khizr Kahn, the father of fallen Muslim Army Captain Humayun Khan, after his DNC speech in July.",Twitter for iPhone,280,en,1,0,False,993,1078,0,5834,17392
2021-01-20T14:46:31Z,North Carolina,One of the people that former President Donald Trump pardoned late Tuesday night was ex-NC Rep. Robin Hayes. https://t.co/DtDtbv2Drv,SocialFlow,132,en,0,0,False,16813,454,444,115418,1092
2021-02-12T21:28:46Z,Wisconsin,"Ahead of this year's virtual 'special edition' @MunSecConf #MSC2021 on 19 Feb, @ischinger states in an interesting interview: Europe is surrounded by a 'ring of fire' 
https://t.co/CZdjzd9R1i",Twitter for Android,191,en,1,1,False,3923,892,132,21717,7841
2020-10-13T04:35:01Z,New Mexico,Prediction - November 3rd is going to once again make you all wear pussy hats in defiance of Trump winning yet again.,Twitter for Android,117,en,0,0,False,320,152,7,33124,9288
2020-11-06T04:40:41Z,Texas,"If you voted Biden, you did not vote for life. Regurgitating, ""Abortions decrease under Democrats!"" is beyond absurd.

You voted for a man who will force people and businesses to fund the murder of children, regardless of faith or conscience.

That is not godly. That is satanic.",Twitter Web App,279,en,209,42,False,16359,196,114,152,0
2020-12-16T01:49:32Z,Mississippi,Guess what BIDEN IS PRESIDENT the cheeto puff is outttt,Twitter Web App,55,en,0,0,False,15,79,0,21,158
2020-09-18T07:15:57Z,Georgia,"Trump’s Super Spreader event tonight in Wisconsin 🤦🏽‍♂️
Think we should probably start calling these #CoronaConcerts. https://t.co/YxglMwt7fj",Twitter for iPad,117,en,12,5,False,9836,797,53,68208,19285
2021-04-27T13:23:27Z,Tennessee,@brianbeutler Heil Trump! https://t.co/ChpXNObqTN,Twitter Web App,11,en,0,0,False,56,131,0,1286,6926
2020-10-09T09:08:47Z,Missouri,@FrankAmari2 @realDonaldTrump @seanhannity @FoxNews @SenateGOP Anyone have a list of Biden’s accomplishments over his career? Plenty of room to list in one tweet with the amount of characters that each tweet allows. I’ll wait....,Twitter for iPhone,166,en,0,0,False,317,783,4,3045,677
2020-10-09T15:26:52Z,Virginia,So apparently joe Biden has many of rape and sexual assault accusations as Trump but y’all aren’t matching that energy?,Twitter for iPhone,119,en,0,0,False,210,189,0,2639,2911
2020-11-25T12:01:04Z,Florida,@ParksBuilder @thehill That would mean trump supporters would be interested in the truth. They aren’t and never have been. Obviously.,Twitter for iPhone,110,en,1,0,False,177,511,1,7524,6373
2020-10-28T04:02:19Z,Wisconsin,@alexldurbin @McJesse Idk I just don’t think it’s a sin when it ultimately wouldn’t  have mattered either way. A lot of 3rd party votes could and also would have gone to trump as well. And I just think we have to understand that shaming them won’t actually help this or next election.,Twitter for iPhone,262,en,0,0,False,39,530,0,7483,29519
2020-11-07T21:23:20Z,Pennsylvania,"@Protoyenagon Hey now, my Cummins truck and I both hate trump with a passion lol",Twitter for iPhone,66,en,0,0,False,782,410,2,374,1866
2020-10-31T17:55:21Z,Oklahoma,@thehill @FLOTUS That’s a joke! Our allies are watching the Trump shit show and have been losing respect for America since he took office.,Twitter for iPhone,121,en,0,0,False,32,328,0,1797,3885
2021-03-18T06:18:56Z,Alabama,@MattWalshBlog You are thinking of Trump and Melania.,Twitter for iPhone,38,en,6,0,False,1180,912,8,57714,221913
2020-12-04T10:05:53Z,Arkansas,@GooneyMooney @Denver_80211 https://t.co/wPZWLZrS4b,Twitter Web App,23,und,0,0,False,3,10,0,159,70
2021-05-06T22:53:50Z,New York,Make America great again and shut down The U.S company. Shove The jab up  Biden's ass.....,Twitter for Android,90,en,0,0,False,11,178,2,3517,342
2021-01-03T15:52:40Z,North Carolina,"@TwoBoots2Tuscan @oldeisyoung @jallenyo @Jwright7784 @AustynTheGemini @realDonaldTrump The person who accuses someone of being lied to is the same person who believes the man who cheated on all his wives and is currently the target of a tax fraud investigation.

Trump told you there was fraud in the Republican election when Ted Cruz won Iowa. 

It's what he does!",Twitter Web App,278,en,1,0,False,1640,767,6,33257,3122
2020-09-07T04:57:31Z,Minnesota,"@realDonaldTrump Someone needs another toot of his Adderall.  That’s why your always stumbling  bumbling, and making dumb ass statements. BIDEN/HARRIS 2020🇺🇸",Twitter for iPhone,140,en,0,0,False,599,1073,3,13900,31469
2020-11-26T10:41:35Z,Texas,@MailOnline @DailyMail Secret plans sold to them by Obummer Biden administration,Twitter Web App,57,en,0,0,False,1723,3099,3,140570,260980
2020-12-20T13:21:52Z,Montana,"@JamesMelville @MAGA17760397 Conservatives have had a great four years and #2020 was the icing on the cake! @realDonaldTrump has topped off the best Presidency ever, #voterfraud was exposed, #hoax vid was proven, #middleeastpeace, no wars, best economy &amp; now #biden can remind Leftists how bad things can be!",Twitter for iPhone,283,en,0,0,False,977,1611,15,19368,6255
2021-03-13T11:39:58Z,North Carolina,@BillKristol Welcome to The Biden RejuveNation!,Twitter for iPhone,34,en,0,0,False,103,1302,1,4924,16243
2020-09-16T10:52:54Z,Wisconsin,"This was more of what I had in mind for my satirization of #Trump. I'm a little upset how I made him look somewhat normal, so fuck it. I'll keep him fat. https://t.co/Z52eeqNi5I",Twitter Web App,153,en,0,0,False,13,20,1,333,157
2020-09-29T07:32:30Z,Hawaii,@DeAnna4Congress Biden has cyanide tucked in his lip.,Twitter for iPhone,36,en,0,0,False,32,65,0,1103,2781
2021-02-06T16:50:49Z,Alabama,"@laurenboebert “I have a lot of time on my hands.”

—Marjorie Taylor Greene https://t.co/kzOXzA6cqc",Twitter for iPhone,84,en,12,3,False,8500,8388,23,30115,46128
2021-04-29T11:07:17Z,Texas,@BarbaraBoller2 @DonaldJTrumpJr Trump needed to go. He did. https://t.co/2ZZyBcpsNp,Twitter for Android,27,en,0,0,False,390,0,0,8217,115337
2020-09-22T20:14:09Z,California,"@BMeiselas #ByeKayleigh, Trump’s minister of propaganda",Twitter Web App,44,en,0,0,False,436,1959,5,30865,49359
2021-04-06T13:28:51Z,Florida,"@PineappleTrevor @laurenboebert That’s a 1/4 of my earnings going to Sex Changes in Pakistan or some 3rd world Country...My deductions under Trump were like 17%ish...And I didn’t wait SEVEN WEEKS for my Refund, HA...STILL waiting...Weird, Weird how i have $2,400 in Stimulus and $2,200 in a Refund held up...🤔",Twitter for iPhone,277,en,0,0,False,152,713,2,11130,7715
2020-11-16T20:34:02Z,Nevada,@mmpadellan tRump needs to be indicted for crimes against humanity.,Twitter for iPad,55,en,0,0,False,33,263,0,16084,9080
2021-02-05T20:57:39Z,Minnesota,@AnaCarolinaLai1 @svenskin1976 @grynbaum Trump Evangelicals are hypocrites. Trump stated point blank at the age of 69 in an interview no I've never asked for Gods forgiveness. You guys lost the moral superiority bullshit with Trump as your Messiah. https://t.co/jIBh52lcYV,Twitter for Android,207,en,1,0,False,4850,5321,5,51488,362932
2020-10-13T00:44:40Z,North Carolina,"Trump getting support from those most affected by 'asymmetrical' COVID lockdowns: Hanson

https://t.co/E59Dr2Swc2
elitist arrogance out of this man people who use zoom or Skype do not drive trucks. Trump supporters r knuckle dragging barbarians who serve our food &amp; cut our grass",Twitter for iPhone,283,en,0,0,False,276,287,3,31447,16604
2020-09-23T18:27:48Z,North Carolina,"Trump’s nominee can’t be stopped. That’s very clear. But it can be fixed in 2021.

Democrats just need to keep the house (easy), win the senate (doable), and win the presidency (doable). Read here for full analysis:
https://t.co/fScEJvsfW8 https://t.co/2cki0PF9VU",Twitter for iPhone,239,en,2,0,True,109,186,0,614,15708
2021-04-02T12:42:03Z,Virginia,"@_Jordan @PeteButtigieg I guess you'd really don't understand what's wrong with neoliberalism or probably even what it is.

You probably don't recognize that Biden is a Republican.

Am I wrong?

I'll grant you the Pete is smooth and smart. But his alliance is too much with elites.",Twitter for Android,257,en,3,0,False,5237,5672,12,87005,36371
2021-04-25T20:00:03Z,Florida,"Albuquerque sets DEBT COLLECTORS on Donald Trump for $211,000 bill
 https://t.co/5vjLqlA0hK",Twitter for iPhone,91,en,2,0,False,15776,17333,210,391766,197284
2021-04-09T00:04:01Z,Indiana,@fake_biden https://t.co/7ey0MUCXg3,Twitter Web App,0,und,0,0,False,194,359,1,8161,6855
2020-11-04T05:03:31Z,North Carolina,"@TurveyBeth @DonaldHolder19 Not for a minute can I believe that there are people in this great nation that would want higher taxes, or even be dependent on another country for our energy.
Donald Trump and Mike Pence are the best things that have happened to this country in a very very long time",Twitter for Android,267,en,0,0,False,215,711,2,2863,452
2020-08-08T18:22:12Z,Maine,@SenSusanCollins You and your GOP colleagues are allowing all of this to happen. You should be ashamed. #MEpolitics https://t.co/G3Xu82Vwif,TweetDeck,122,en,6,0,False,709,1256,60,12264,620
2021-03-04T22:13:44Z,Tennessee,Pence Is Still Pushing Trump’s Big Lie | The New Republic https://t.co/rjkaQsBCiJ,Twitter for iPhone,81,en,1,1,False,4922,5424,71,46117,8794
2020-09-03T23:56:21Z,New York,@AblueUs Joe Biden has class and compassion.....tRump doesn’t!,Twitter Web App,53,en,1,0,False,2418,2791,6,6023,35178
2021-02-15T14:02:40Z,Utah,@JohnCollins_KP @notcapnamerica Why? They’re in need. And Biden gave them that aid without drama or a requirement that they pledge loyalty to him.,Twitter Web App,114,en,0,0,False,284,1257,2,4099,32278
2020-08-16T23:17:24Z,California,There is absolutely no reason for this. Trump should go to jail. #SaveTheUSPS https://t.co/jRTduaPTqH,Twitter for iPhone,77,en,14,3,True,76182,18396,1723,32405,42885
2021-01-24T03:04:00Z,Minnesota,@SteveSchmidtSES @POTUS That ship(aka tRUmp titanic) sailed 5 years ago. Prophesy became reality...show.,Twitter for iPhone,80,en,2,0,False,5797,6340,4,19285,129870
2021-03-07T15:34:29Z,West Virginia,@fake_biden 💀,Twitter for iPhone,1,und,0,0,False,476,83,6,52244,36872
2021-03-28T16:14:10Z,Vermont,@Trump_Detester Eh??,Twitter for iPad,4,und,3,0,False,7220,6783,16,152857,225408
2021-04-08T08:09:50Z,South Dakota,https://t.co/IiEmkbQl9U,Twitter for iPhone,23,und,0,0,False,567,1340,19,27900,22000
2020-12-01T22:23:54Z,North Carolina,"@SenTedCruz @HPE Even Trump protector Bill Barr couldn't find any evidence of election fraud.
What will it take for #TrumpSenateCowards to do the right thing and acknowledge the peoples' vote, @tedcruz ?",Twitter Web App,186,en,7,0,False,530,193,7,44040,39468
2020-09-10T09:37:39Z,Colorado,"@SusanSarandon @ProudSocialist Trump’s talking about literally replacing RBG with Ted Cruz, but sure as long as the Democratic establishment gets its “licks”, its all good. 🙄😒",Twitter for iPhone,144,en,0,0,False,122,281,2,4100,33639
2020-10-09T13:08:49Z,Alabama,@realDonaldTrump always doubles down rather than admitting any blame.  This is like a shout out for some other group to try again.   #Unfit  Trump newly criticizes Michigan Gov. Whitmer’s COVID-19 lockdown on day militia’s plot to kidnap her was foiled https://t.co/rGxqXFcROl,Twitter Web App,276,en,0,1,False,10122,10192,13,114340,102461
2020-09-20T09:25:21Z,Florida,@LindseyGrahamSC Doesn’t your hand get tired from all the Trump tugging? Asking for a friend.,Twitter for iPad,76,en,0,0,False,134,428,0,2544,3601
2020-08-02T14:11:14Z,Alabama,Why does the media continue to broadcast Donald Trump talking about the mail in ballots being fraudulent when you know it is not true. Why do you broadcast other GOP members stating that vote by mail is fraudulent… When you know it is not true. Stop giving air time to the LIES!!,Twitter for iPhone,279,en,0,0,False,34,125,0,8189,4709
2020-12-12T02:13:02Z,Washington,@volusiaschools @vcelections @VolusiaSheriff @NewsDaytonaBch @DAYTONA    Our representative wants to keep trump in the White House.  He lost. Trump lost. https://t.co/TBjaon4t4H,Twitter for iPhone,153,en,0,0,True,286,514,15,33711,21544
2020-12-11T14:05:38Z,Tennessee,"Sweetness 💞

https://t.co/kJ0pXsL92y",Twitter for Android,36,en,0,0,False,272,424,0,4524,67942
2020-10-24T13:59:46Z,Wisconsin,"@realDonaldTrump Delusions &amp; lies!
Trump cult now trying to destroy ACA,in SCOTUS,during COVID-19 pandemic,after packing SCOTUS (he &amp; Moscow Mitch brag), yet have no plan to replace ACA, cover preexisting conditions,all uncovered if he wins in court.
All promises (for 4yrs. in WH), no delivery!",Twitter for iPhone,286,en,2,0,False,114,29,1,22582,7599
2021-02-08T14:27:42Z,Colorado,"@Ni25156641 @nypost No not trump , the rest is true. I thought trump was russia? Beijing biden is your guy obviously",Twitter for Android,96,en,0,0,False,11,41,0,564,562
2020-12-21T20:09:45Z,Michigan,"Before making any deal with Trump, be sure to read Oscar Wilde's The Picture of Dorian Gray. https://t.co/COckgbtfKb",Twitter Web App,92,en,0,0,True,121,87,0,8218,15265
